episode,reward
2497,-515
2498,-530
2499,-530
2500,-530
2501,-530
2502,-530
2503,-431
2504,-431
2505,-451
2506,-530
2507,-515
2508,-530
2509,-530
2510,-515
2511,-530
2512,-530
2513,-530
2514,-530
2515,-530
2516,-530
2517,-431
2518,-530
2519,-431
2520,-530
2521,-515
2522,-451
2523,-451
2524,-431
2525,-530
2526,-530
2527,-431
2528,-431
2529,-530
2530,-515
2531,-530
2532,-451
2533,-515
2534,-431
2535,-530
2536,-550
2537,-416
2538,-515
2539,-530
2540,-431
2541,-530
2542,-431
2543,-151
2544,-530
2545,-515
2546,-530
2547,-431
2548,-416
2549,-431
2550,-431
2551,-431
2552,-431
2553,-431
2554,-431
2555,-530
2556,-530
2557,-515
2558,-416
2559,-515
2560,-530
2561,-530
2562,-416
2563,-530
2564,-515
2565,-451
2566,-530
2567,-530
2568,-515
2569,-530
2570,-515
2571,-440
2572,-431
2573,-431
2574,-530
2575,-515
2576,-530
2577,-530
2578,-530
2579,-530
2580,-530
2581,-431
2582,-530
2583,-530
2584,-530
2585,-416
2586,-530
2587,-530
2588,-431
2589,-530
2590,-416
2591,-530
2592,-530
2593,-515
2594,-530
2595,-530
2596,-431
2597,-515
2598,-530
2599,-530
2600,-530
2601,-431
2602,-530
2603,-451
2604,-530
2605,-530
2606,-550
2607,-530
2608,-515
2609,-530
2610,-530
2611,-530
2612,-431
2613,-451
2614,-530
2615,-451
2616,-431
2617,-530
2618,-530
2619,-530
2620,-431
2621,-530
2622,-440
2623,-530
2624,-431
2625,-530
2626,-530
2627,-530
2628,-530
2629,-530
2630,-530
2631,-451
2632,-431
2633,-530
2634,-515
2635,-530
2636,-550
2637,-530
2638,-530
2639,-416
2640,-530
2641,-530
2642,-530
2643,-530
2644,-530
2645,-530
2646,-530
2647,-431
2648,-530
2649,-515
2650,-451
2651,-530
2652,-530
2653,-530
2654,-530
2655,-515
2656,-530
2657,-530
2658,-530
2659,-515
2660,-440
2661,-530
2662,-431
2663,-530
2664,-451
2665,-530
2666,-530
2667,-530
2668,-440
2669,-530
2670,-515
2671,-451
2672,-530
2673,-431
2674,-530
2675,-515
2676,-451
2677,-431
2678,-530
2679,-515
2680,-530
2681,-530
2682,-530
2683,-530
2684,-431
2685,-530
2686,-530
2687,-416
2688,-530
2689,-530
2690,-530
2691,-530
2692,-515
2693,-431
2694,-431
2695,-515
2696,-530
2697,-451
2698,-530
2699,-530
2700,-431
2701,-530
2702,-530
2703,-530
2704,-530
2705,-550
2706,-530
2707,-530
2708,-530
2709,-530
2710,-515
2711,-530
2712,-530
2713,-530
2714,-530
2715,-530
2716,-530
2717,-530
2718,-530
2719,-451
2720,-530
2721,-451
2722,-530
2723,-530
2724,-530
2725,-550
2726,-530
2727,-530
2728,-530
2729,-530
2730,-530
2731,-530
2732,-515
2733,-416
2734,-530
2735,-515
2736,-431
2737,-416
2738,-530
2739,-530
2740,-530
2741,-431
2742,-431
2743,-431
2744,-530
2745,-431
2746,-431
2747,-530
2748,-515
2749,-530
2750,-530
2751,-530
2752,-530
2753,-431
2754,-550
2755,-530
2756,-431
2757,-530
2758,-431
2759,-530
2760,-530
2761,-451
2762,-530
2763,-431
2764,-431
2765,-530
2766,-530
2767,-530
2768,-530
2769,-440
2770,-515
2771,-530
2772,-530
2773,-530
2774,-530
2775,-431
2776,-550
2777,-530
2778,-530
2779,-431
2780,-440
2781,-530
2782,-451
2783,-530
2784,-530
2785,-530
2786,-550
2787,-530
2788,-530
2789,-451
2790,-530
2791,-515
2792,-431
2793,-515
2794,-440
2795,-530
2796,-515
2797,-530
2798,-440
2799,-431
2800,-530
2801,-530
2802,-451
2803,-530
2804,-530
2805,-530
2806,-515
2807,-530
2808,-451
2809,-440
2810,-431
2811,-530
2812,-515
2813,-451
2814,-530
2815,-431
2816,-431
2817,-530
2818,-431
2819,-515
2820,-530
2821,-530
2822,-431
2823,-530
2824,-530
2825,-530
2826,-530
2827,-550
2828,-425
2829,-530
2830,-530
2831,-431
2832,-530
2833,-530
2834,-431
2835,-451
2836,-515
2837,-530
2838,-530
2839,-431
2840,-530
2841,-530
2842,-515
2843,-530
2844,-550
2845,-530
2846,-530
2847,-530
2848,-530
2849,-451
2850,-530
2851,-530
2852,-530
2853,-515
2854,-431
2855,-515
2856,-530
2857,-530
2858,-530
2859,-530
2860,-460
2861,-451
2862,-530
2863,-431
2864,-431
2865,-431
2866,-530
2867,-530
2868,-530
2869,-530
2870,-530
2871,-530
2872,-530
2873,-515
2874,-530
2875,-530
2876,-515
2877,-451
2878,-530
2879,-440
2880,-425
2881,-515
2882,-416
2883,-550
2884,-530
2885,-550
2886,-515
2887,-530
2888,-530
2889,-530
2890,-530
2891,-431
2892,-530
2893,-416
2894,-530
2895,-440
2896,-530
2897,-530
2898,-530
2899,-530
2900,-530
2901,-451
2902,-440
2903,-515
2904,-451
2905,-530
2906,-515
2907,-431
2908,-451
2909,-530
2910,-416
2911,-530
2912,-431
2913,-530
2914,-530
2915,-431
2916,-530
2917,-530
2918,-431
2919,-431
2920,-515
2921,-530
2922,-550
2923,-530
2924,-530
2925,-451
2926,-530
2927,-530
2928,-530
2929,-530
2930,-530
2931,-440
2932,-515
2933,-530
2934,-530
2935,-451
2936,-530
2937,-530
2938,-530
2939,-451
2940,-451
2941,-431
2942,-515
2943,-416
2944,-451
2945,-530
2946,-530
2947,-451
2948,-530
2949,-451
2950,-550
2951,-530
2952,-431
2953,-530
2954,-515
2955,-515
2956,-515
2957,-530
2958,-530
2959,-515
2960,-530
2961,-440
2962,-460
2963,-451
2964,-530
2965,-530
2966,-530
2967,-440
2968,-530
2969,-515
2970,-530
2971,-530
2972,-530
2973,-530
2974,-530
2975,-530
2976,-530
2977,-530
2978,-431
2979,-530
2980,-431
2981,-451
2982,-530
2983,-515
2984,-440
2985,-515
2986,-530
2987,-431
2988,-530
2989,-515
2990,-431
2991,-515
2992,-440
2993,-530
2994,-550
2995,-416
2996,-515
2997,-530
2998,-530
2999,-550
3000,-431
3001,-530
3002,-530
3003,-530
3004,-431
3005,-515
3006,-530
3007,-515
3008,-451
3009,-440
3010,-530
3011,-530
3012,-515
3013,-515
3014,-530
3015,-530
3016,-530
3017,-530
3018,-431
3019,-530
3020,-515
3021,-530
3022,-530
3023,-530
3024,-515
3025,-515
3026,-431
3027,-530
3028,-530
3029,-451
3030,-550
3031,-431
3032,-431
3033,-530
3034,-530
3035,-530
3036,-440
3037,-530
3038,-515
3039,-530
3040,-515
3041,-530
3042,-515
3043,-440
3044,-440
3045,-530
3046,-530
3047,-451
3048,-530
3049,-530
3050,-416
3051,-530
3052,-451
3053,-440
3054,-530
3055,-451
3056,-515
3057,-515
3058,-451
3059,-515
3060,-440
3061,-530
3062,-451
3063,-515
3064,-431
3065,-530
3066,-530
3067,-530
3068,-530
3069,-515
3070,-530
3071,-530
3072,-530
3073,-431
3074,-515
3075,-530
3076,-530
3077,-431
3078,-550
3079,-431
3080,-530
3081,-530
3082,-515
3083,-440
3084,-440
3085,-425
3086,-515
3087,-416
3088,-530
3089,-530
3090,-530
3091,-530
3092,-530
3093,-431
3094,-451
3095,-451
3096,-530
3097,-431
3098,-530
3099,-530
3100,-530
3101,-451
3102,-431
3103,-515
3104,-451
3105,-530
3106,-431
3107,-431
3108,-530
3109,-431
3110,-530
3111,-530
3112,-550
3113,-530
3114,-530
3115,-530
3116,-431
3117,-431
3118,-440
3119,-530
3120,-530
3121,-530
3122,-530
3123,-451
3124,-515
3125,-515
3126,-451
3127,-530
3128,-530
3129,-515
3130,-530
3131,-530
3132,-530
3133,-515
3134,-451
3135,-431
3136,-530
3137,-515
3138,-515
3139,-530
3140,-530
3141,-451
3142,-451
3143,-440
3144,-530
3145,-530
3146,-530
3147,-431
3148,-416
3149,-530
3150,-530
3151,-431
3152,-530
3153,-431
3154,-431
3155,-530
3156,-530
3157,-431
3158,-431
3159,-530
3160,-530
3161,-416
3162,-515
3163,-530
3164,-515
3165,-530
3166,-440
3167,-530
3168,-530
3169,-550
3170,-451
3171,-530
3172,-530
3173,-530
3174,-530
3175,-530
3176,-431
3177,-530
3178,-530
3179,-530
3180,-530
3181,-530
3182,-515
3183,-530
3184,-530
3185,-530
3186,-515
3187,-530
3188,-431
3189,-530
3190,-515
3191,-431
3192,-515
3193,-515
3194,-530
3195,-515
3196,-431
3197,-530
3198,-431
3199,-451
3200,-530
3201,-431
3202,-440
3203,-431
3204,-431
3205,-530
3206,-515
3207,-530
3208,-530
3209,-440
3210,-530
3211,-530
3212,-431
3213,-451
3214,-530
3215,-440
3216,-530
3217,-431
3218,-530
3219,-515
3220,-416
3221,-530
3222,-431
3223,-530
3224,-530
3225,-530
3226,-431
3227,-530
3228,-550
3229,-530
3230,-530
3231,-515
3232,-530
3233,-530
3234,-451
3235,-530
3236,-431
3237,-530
3238,-530
3239,-530
3240,-530
3241,-451
3242,-515
3243,-530
3244,-515
3245,-460
3246,-530
3247,-416
3248,-530
3249,-530
3250,-530
3251,-530
3252,-515
3253,-440
3254,-515
3255,-515
3256,-440
3257,-530
3258,-451
3259,-515
3260,-440
3261,-416
3262,-530
3263,-515
3264,-451
3265,-530
3266,-530
3267,-530
3268,-530
3269,-530
3270,-530
3271,-440
3272,-530
3273,-530
3274,-530
3275,-530
3276,-530
3277,-530
3278,-416
3279,-530
3280,-431
3281,-530
3282,-440
3283,-451
3284,-530
3285,-530
3286,-530
3287,-530
3288,-451
3289,-431
3290,-515
3291,-530
3292,-530
3293,-530
3294,-530
3295,-530
3296,-515
3297,-530
3298,-530
3299,-530
3300,-530
3301,-530
3302,-530
3303,-431
3304,-530
3305,-431
3306,-530
3307,-416
3308,-530
3309,-451
3310,-530
3311,-530
3312,-515
3313,-431
3314,-530
3315,-431
3316,-451
3317,-530
3318,-530
3319,-530
3320,-451
3321,-530
3322,-530
3323,-530
3324,-530
3325,-431
3326,-530
3327,-451
3328,-530
3329,-530
3330,-515
3331,-530
3332,-530
3333,-530
3334,-530
3335,-530
3336,-530
3337,-530
3338,-431
3339,-515
3340,-530
3341,-530
3342,-530
3343,-416
3344,-530
3345,-451
3346,-530
3347,-530
3348,-530
3349,-530
3350,-515
3351,-515
3352,-515
3353,-530
3354,-530
3355,-515
3356,-515
3357,-530
3358,-515
3359,-530
3360,-530
3361,-550
3362,-530
3363,-530
3364,-451
3365,-530
3366,-530
3367,-530
3368,-530
3369,-530
3370,-440
3371,-431
3372,-530
3373,-550
3374,-530
3375,-530
3376,-431
3377,-515
3378,-515
3379,-530
3380,-451
3381,-530
3382,-515
3383,-530
3384,-530
3385,-530
3386,-530
3387,-530
3388,-431
3389,-515
3390,-530
3391,-431
3392,-530
3393,-530
3394,-431
3395,-530
3396,-416
3397,-530
3398,-451
3399,-440
3400,-440
3401,-451
3402,-530
3403,-530
3404,-425
3405,-431
3406,-530
3407,-530
3408,-515
3409,-515
3410,-550
3411,-431
3412,-530
3413,-530
3414,-515
3415,-431
3416,-530
3417,-530
3418,-451
3419,-530
3420,-530
3421,-530
3422,-431
3423,-530
3424,-530
3425,-431
3426,-530
3427,-530
3428,-530
3429,-530
3430,-451
3431,-440
3432,-530
3433,-431
3434,-530
3435,-431
3436,-431
3437,-530
3438,-515
3439,-530
3440,-530
3441,-530
3442,-451
3443,-440
3444,-431
3445,-530
3446,-515
3447,-431
3448,-530
3449,-530
3450,-431
3451,-530
3452,-515
3453,-530
3454,-431
3455,-530
3456,-515
3457,-550
3458,-451
3459,-530
3460,-530
3461,-431
3462,-431
3463,-530
3464,-530
3465,-530
3466,-530
3467,-440
3468,-451
3469,-530
3470,-530
3471,-431
3472,-530
3473,-431
3474,-440
3475,-440
3476,-451
3477,-515
3478,-530
3479,-431
3480,-530
3481,-440
3482,-530
3483,-530
3484,-530
3485,-530
3486,-530
3487,-530
3488,-550
3489,-530
3490,-550
3491,-451
3492,-530
3493,-530
3494,-530
3495,-530
3496,-515
3497,-530
3498,-451
3499,-451
3500,-530
3501,-431
3502,-530
3503,-530
3504,-530
3505,-530
3506,-530
3507,-530
3508,-530
3509,-530
3510,-530
3511,-530
3512,-530
3513,-530
3514,-530
3515,-530
3516,-431
3517,-431
3518,-530
3519,-530
3520,-530
3521,-530
3522,-431
3523,-530
3524,-530
3525,-515
3526,-530
3527,-515
3528,-431
3529,-440
3530,-451
3531,-530
3532,-530
3533,-530
3534,-431
3535,-530
3536,-515
3537,-451
3538,-530
3539,-530
3540,-530
3541,-530
3542,-550
3543,-530
3544,-530
3545,-440
3546,-250
3547,-416
3548,-151
3549,-530
3550,-440
3551,-431
3552,-530
3553,-530
3554,-530
3555,-530
3556,-530
3557,-451
3558,-530
3559,-530
3560,-451
3561,-515
3562,-530
3563,-530
3564,-530
3565,-530
3566,-431
3567,-530
3568,-530
3569,-451
3570,-431
3571,-530
3572,-530
3573,-530
3574,-550
3575,-530
3576,-530
3577,-530
3578,-416
3579,-530
3580,-530
3581,-451
3582,-515
3583,-530
3584,-451
3585,-530
3586,-550
3587,-431
3588,-451
3589,-530
3590,-530
3591,-431
3592,-530
3593,-530
3594,-431
3595,-451
3596,-530
3597,-530
3598,-515
3599,-530
3600,-530
3601,-530
3602,-530
3603,-431
3604,-530
3605,-530
3606,-530
3607,-530
3608,-530
3609,-530
3610,-440
3611,-530
3612,-530
3613,-530
3614,-431
3615,-530
3616,-515
3617,-431
3618,-440
3619,-530
3620,-515
3621,-431
3622,-530
3623,-515
3624,-440
3625,-431
3626,-530
3627,-530
3628,-515
3629,-530
3630,-530
3631,-530
3632,-440
3633,-530
3634,-530
3635,-530
3636,-515
3637,-530
3638,-515
3639,-530
3640,-530
3641,-530
3642,-431
3643,-530
3644,-530
3645,-530
3646,-515
3647,-530
3648,-431
3649,-530
3650,-530
3651,-530
3652,-431
3653,-431
3654,-515
3655,-431
3656,-550
3657,-530
3658,-431
3659,-530
3660,-530
3661,-515
3662,-515
3663,-530
3664,-530
3665,-515
3666,-530
3667,-451
3668,-530
3669,-530
3670,-530
3671,-530
3672,-530
3673,-530
3674,-431
3675,-530
3676,-431
3677,-530
3678,-530
3679,-530
3680,-515
3681,-515
3682,-431
3683,-451
3684,-530
3685,-431
3686,-530
3687,-515
3688,-530
3689,-530
3690,-530
3691,-530
3692,-530
3693,-530
3694,-530
3695,-530
3696,-530
3697,-431
3698,-451
3699,-530
3700,-530
3701,-440
3702,-440
3703,-451
3704,-515
3705,-530
3706,-530
3707,-515
3708,-431
3709,-550
3710,-530
3711,-431
3712,-425
3713,-530
3714,-451
3715,-530
3716,-431
3717,-530
3718,-530
3719,-530
3720,-530
3721,-530
3722,-530
3723,-530
3724,-530
3725,-530
3726,-530
3727,-431
3728,-416
3729,-431
3730,-515
3731,-431
3732,-515
3733,-431
3734,-530
3735,-530
3736,-530
3737,-515
3738,-530
3739,-530
3740,-431
3741,-431
3742,-530
3743,-530
3744,-530
3745,-440
3746,-431
3747,-530
3748,-515
3749,-530
3750,-530
3751,-515
3752,-530
3753,-425
3754,-530
3755,-431
3756,-530
3757,-530
3758,-515
3759,-530
3760,-440
3761,-530
3762,-530
3763,-530
3764,-425
3765,-530
3766,-530
3767,-530
3768,-530
3769,-431
3770,-431
3771,-460
3772,-530
3773,-451
3774,-431
3775,-530
3776,-431
3777,-530
3778,-431
3779,-530
3780,-431
3781,-431
3782,-530
3783,-451
3784,-530
3785,-440
3786,-440
3787,-451
3788,-530
3789,-530
3790,-530
3791,-530
3792,-530
3793,-416
3794,-530
3795,-530
3796,-515
3797,-431
3798,-431
3799,-431
3800,-431
3801,-530
3802,-431
3803,-530
3804,-530
3805,-530
3806,-451
3807,-530
3808,-530
3809,-530
3810,-431
3811,-530
3812,-530
3813,-431
3814,-515
3815,-515
3816,-530
3817,-431
3818,-416
3819,-451
3820,-451
3821,-530
3822,-530
3823,-515
3824,-431
3825,-440
3826,-530
3827,-431
3828,-530
3829,-530
3830,-530
3831,-530
3832,-530
3833,-530
3834,-431
3835,-530
3836,-431
3837,-515
3838,-515
3839,-440
3840,-431
3841,-530
3842,-431
3843,-530
3844,-530
3845,-530
3846,-431
3847,-530
3848,-530
3849,-530
3850,-530
3851,-431
3852,-530
3853,-530
3854,-530
3855,-431
3856,-530
3857,-431
3858,-431
3859,-440
3860,-550
3861,-515
3862,-440
3863,-530
3864,-530
3865,-530
3866,-451
3867,-515
3868,-515
3869,-416
3870,-530
3871,-530
3872,-530
3873,-530
3874,-431
3875,-530
3876,-530
3877,-530
3878,-530
3879,-530
3880,-530
3881,-530
3882,-431
3883,-431
3884,-451
3885,-451
3886,-530
3887,-530
3888,-530
3889,-530
3890,-530
3891,-530
3892,-530
3893,-431
3894,-530
3895,-515
3896,-431
3897,-530
3898,-515
3899,-530
3900,-530
3901,-530
3902,-431
3903,-530
3904,-530
3905,-530
3906,-530
3907,-530
3908,-530
3909,-530
3910,-515
3911,-431
3912,-530
3913,-530
3914,-515
3915,-530
3916,-431
3917,-530
3918,-530
3919,-530
3920,-530
3921,-530
3922,-530
3923,-515
3924,-530
3925,-440
3926,-530
3927,-515
3928,-515
3929,-530
3930,-440
3931,-530
3932,-425
3933,-530
3934,-530
3935,-530
3936,-440
3937,-515
3938,-530
3939,-530
3940,-530
3941,-530
3942,-530
3943,-530
3944,-530
3945,-530
3946,-451
3947,-530
3948,-530
3949,-530
3950,-515
3951,-530
3952,-515
3953,-431
3954,-515
3955,-530
3956,-431
3957,-425
3958,-530
3959,-530
3960,-530
3961,-431
3962,-530
3963,-431
3964,-530
3965,-440
3966,-515
3967,-530
3968,-451
3969,-530
3970,-530
3971,-530
3972,-530
3973,-431
3974,-431
3975,-530
3976,-431
3977,-530
3978,-431
3979,-530
3980,-530
3981,-530
3982,-431
3983,-530
3984,-530
3985,-515
3986,-515
3987,-530
3988,-530
3989,-530
3990,-440
3991,-530
3992,-451
3993,-431
3994,-530
3995,-530
3996,-530
3997,-451
3998,-515
3999,-530
4000,-530
4001,-431
4002,-530
4003,-530
4004,-530
4005,-530
4006,-530
4007,-530
4008,-530
4009,-451
4010,-530
4011,-530
4012,-530
4013,-530
4014,-530
4015,-530
4016,-530
4017,-530
4018,-530
4019,-530
4020,-451
4021,-431
4022,-530
4023,-416
4024,-416
4025,-530
4026,-440
4027,-431
4028,-550
4029,-431
4030,-515
4031,-440
4032,-431
4033,-550
4034,-530
4035,-530
4036,-515
4037,-451
4038,-515
4039,-530
4040,-431
4041,-515
4042,-530
4043,-431
4044,-530
4045,-530
4046,-530
4047,-530
4048,-530
4049,-530
4050,-530
4051,-431
4052,-515
4053,-431
4054,-530
4055,-425
4056,-530
4057,-431
4058,-530
4059,-550
4060,-530
4061,-530
4062,-530
4063,-530
4064,-530
4065,-530
4066,-530
4067,-530
4068,-530
4069,-530
4070,-515
4071,-530
4072,-530
4073,-431
4074,-530
4075,-451
4076,-530
4077,-530
4078,-530
4079,-431
4080,-431
4081,-431
4082,-431
4083,-530
4084,-530
4085,-530
4086,-530
4087,-530
4088,-530
4089,-431
4090,-530
4091,-431
4092,-530
4093,-530
4094,-530
4095,-530
4096,-440
4097,-530
4098,-515
4099,-530
4100,-530
4101,-515
4102,-515
4103,-530
4104,-451
4105,-530
4106,-530
4107,-530
4108,-416
4109,-451
4110,-530
4111,-431
4112,-440
4113,-530
4114,-530
4115,-515
4116,-530
4117,-515
4118,-530
4119,-515
4120,-530
4121,-530
4122,-515
4123,-530
4124,-530
4125,-431
4126,-530
4127,-530
4128,-515
4129,-530
4130,-530
4131,-530
4132,-530
4133,-530
4134,-515
4135,-530
4136,-515
4137,-530
4138,-515
4139,-530
4140,-530
4141,-530
4142,-530
4143,-530
4144,-530
4145,-515
4146,-530
4147,-530
4148,-530
4149,-515
4150,-416
4151,-530
4152,-431
4153,-530
4154,-515
4155,-530
4156,-451
4157,-451
4158,-431
4159,-530
4160,-530
4161,-440
4162,-530
4163,-431
4164,-530
4165,-530
4166,-431
4167,-515
4168,-530
4169,-530
4170,-530
4171,-530
4172,-530
4173,-530
4174,-550
4175,-530
4176,-530
4177,-425
4178,-530
4179,-530
4180,-530
4181,-530
4182,-431
4183,-431
4184,-431
4185,-530
4186,-530
4187,-530
4188,-515
4189,-451
4190,-530
4191,-530
4192,-515
4193,-451
4194,-451
4195,-530
4196,-440
4197,-515
4198,-530
4199,-451
4200,-515
4201,-530
4202,-530
4203,-530
4204,-530
4205,-530
4206,-451
4207,-451
4208,-515
4209,-530
4210,-431
4211,-440
4212,-451
4213,-530
4214,-530
4215,-530
4216,-431
4217,-530
4218,-530
4219,-530
4220,-515
4221,-431
4222,-515
4223,-440
4224,-530
4225,-515
4226,-530
4227,-530
4228,-530
4229,-416
4230,-530
4231,-550
4232,-530
4233,-431
4234,-530
4235,-515
4236,-440
4237,-431
4238,-530
4239,-440
4240,-530
4241,-530
4242,-530
4243,-530
4244,-431
4245,-431
4246,-530
4247,-460
4248,-530
4249,-431
4250,-530
4251,-530
4252,-530
4253,-431
4254,-550
4255,-530
4256,-530
4257,-530
4258,-530
4259,-440
4260,-530
4261,-530
4262,-530
4263,-515
4264,-530
4265,-431
4266,-530
4267,-440
4268,-530
4269,-530
4270,-431
4271,-530
4272,-530
4273,-530
4274,-515
4275,-530
4276,-440
4277,-550
4278,-440
4279,-431
4280,-530
4281,-530
4282,-530
4283,-451
4284,-530
4285,-530
4286,-530
4287,-431
4288,-416
4289,-431
4290,-530
4291,-530
4292,-530
4293,-530
4294,-515
4295,-530
4296,-550
4297,-451
4298,-416
4299,-151
4300,-515
4301,-530
4302,-530
4303,-530
4304,-530
4305,-530
4306,-431
4307,-431
4308,-530
4309,-530
4310,-530
4311,-530
4312,-431
4313,-530
4314,-431
4315,-530
4316,-440
4317,-440
4318,-530
4319,-530
4320,-530
4321,-431
4322,-530
4323,-530
4324,-530
4325,-515
4326,-460
4327,-530
4328,-530
4329,-440
4330,-530
4331,-530
4332,-431
4333,-530
4334,-530
4335,-530
4336,-515
4337,-431
4338,-431
4339,-530
4340,-431
4341,-451
4342,-530
4343,-451
4344,-451
4345,-530
4346,-530
4347,-530
4348,-530
4349,-530
4350,-460
4351,-515
4352,-515
4353,-530
4354,-530
4355,-431
4356,-530
4357,-530
4358,-530
4359,-530
4360,-530
4361,-530
4362,-431
4363,-550
4364,-515
4365,-530
4366,-530
4367,-431
4368,-530
4369,-460
4370,-530
4371,-530
4372,-515
4373,-515
4374,-530
4375,-530
4376,-530
4377,-530
4378,-550
4379,-530
4380,-530
4381,-530
4382,-451
4383,-530
4384,-440
4385,-530
4386,-431
4387,-530
4388,-530
4389,-530
4390,-530
4391,-530
4392,-530
4393,-515
4394,-530
4395,-515
4396,-431
4397,-530
4398,-530
4399,-530
4400,-530
4401,-530
4402,-515
4403,-431
4404,-530
4405,-440
4406,-530
4407,-515
4408,-530
4409,-530
4410,-530
4411,-530
4412,-515
4413,-530
4414,-530
4415,-431
4416,-530
4417,-530
4418,-530
4419,-440
4420,-530
4421,-451
4422,-530
4423,-530
4424,-451
4425,-431
4426,-530
4427,-530
4428,-530
4429,-530
4430,-451
4431,-451
4432,-515
4433,-431
4434,-530
4435,-530
4436,-451
4437,-451
4438,-530
4439,-530
4440,-451
4441,-530
4442,-530
4443,-530
4444,-530
4445,-530
4446,-515
4447,-530
4448,-530
4449,-515
4450,-530
4451,-431
4452,-515
4453,-530
4454,-515
4455,-530
4456,-431
4457,-530
4458,-530
4459,-530
4460,-530
4461,-416
4462,-416
4463,-530
4464,-530
4465,-515
4466,-431
4467,-530
4468,-530
4469,-431
4470,-530
4471,-440
4472,-530
4473,-515
4474,-530
4475,-515
4476,-431
4477,-451
4478,-451
4479,-515
4480,-530
4481,-530
4482,-530
4483,-431
4484,-530
4485,-530
4486,-431
4487,-451
4488,-431
4489,-416
4490,-515
4491,-530
4492,-530
4493,-431
4494,-515
4495,-451
4496,-530
4497,-530
4498,-530
4499,-440
4500,-530
4501,-425
4502,-515
4503,-530
4504,-530
4505,-530
4506,-451
4507,-530
4508,-431
4509,-530
4510,-550
4511,-431
4512,-425
4513,-530
4514,-451
4515,-530
4516,-431
4517,-530
4518,-431
4519,-451
4520,-530
4521,-431
4522,-530
4523,-431
4524,-530
4525,-440
4526,-530
4527,-431
4528,-530
4529,-530
4530,-416
4531,-530
4532,-530
4533,-530
4534,-530
4535,-530
4536,-530
4537,-530
4538,-530
4539,-530
4540,-530
4541,-530
4542,-451
4543,-515
4544,-530
4545,-530
4546,-530
4547,-440
4548,-530
4549,-530
4550,-530
4551,-530
4552,-530
4553,-530
4554,-515
4555,-530
4556,-530
4557,-515
4558,-515
4559,-451
4560,-530
4561,-530
4562,-530
4563,-530
4564,-530
4565,-440
4566,-530
4567,-530
4568,-530
4569,-431
4570,-440
4571,-530
4572,-530
4573,-530
4574,-515
4575,-515
4576,-530
4577,-431
4578,-440
4579,-431
4580,-515
4581,-431
4582,-530
4583,-530
4584,-530
4585,-451
4586,-530
4587,-530
4588,-530
4589,-515
4590,-431
4591,-431
4592,-530
4593,-431
4594,-530
4595,-530
4596,-530
4597,-530
4598,-530
4599,-431
4600,-530
4601,-530
4602,-530
4603,-515
4604,-530
4605,-515
4606,-530
4607,-530
4608,-431
4609,-530
4610,-515
4611,-530
4612,-530
4613,-515
4614,-431
4615,-515
4616,-530
4617,-530
4618,-530
4619,-451
4620,-530
4621,-530
4622,-530
4623,-530
4624,-530
4625,-530
4626,-451
4627,-425
4628,-530
4629,-530
4630,-530
4631,-431
4632,-530
4633,-440
4634,-515
4635,-451
4636,-530
4637,-530
4638,-440
4639,-530
4640,-530
4641,-530
4642,-530
4643,-530
4644,-530
4645,-530
4646,-460
4647,-530
4648,-431
4649,-530
4650,-530
4651,-431
4652,-530
4653,-451
4654,-530
4655,-530
4656,-530
4657,-530
4658,-440
4659,-530
4660,-530
4661,-530
4662,-530
4663,-515
4664,-431
4665,-431
4666,-530
4667,-440
4668,-530
4669,-530
4670,-530
4671,-451
4672,-451
4673,-530
4674,-431
4675,-530
4676,-530
4677,-515
4678,-530
4679,-440
4680,-530
4681,-515
4682,-530
4683,-530
4684,-530
4685,-530
4686,-431
4687,-515
4688,-530
4689,-530
4690,-530
4691,-530
4692,-431
4693,-530
4694,-550
4695,-530
4696,-530
4697,-431
4698,-530
4699,-515
4700,-530
4701,-530
4702,-431
4703,-550
4704,-431
4705,-530
4706,-530
4707,-530
4708,-530
4709,-530
4710,-431
4711,-431
4712,-431
4713,-530
4714,-440
4715,-530
4716,-451
4717,-530
4718,-530
4719,-431
4720,-530
4721,-530
4722,-530
4723,-530
4724,-440
4725,-530
4726,-530
4727,-431
4728,-530
4729,-515
4730,-530
4731,-530
4732,-530
4733,-530
4734,-530
4735,-530
4736,-530
4737,-530
4738,-451
4739,-530
4740,-530
4741,-530
4742,-530
4743,-416
4744,-530
4745,-530
4746,-530
4747,-530
4748,-530
4749,-515
4750,-530
4751,-451
4752,-416
4753,-530
4754,-431
4755,-530
4756,-530
4757,-451
4758,-451
4759,-431
4760,-530
4761,-530
4762,-530
4763,-530
4764,-431
4765,-530
4766,-451
4767,-530
4768,-530
4769,-431
4770,-431
4771,-530
4772,-515
4773,-431
4774,-431
4775,-431
4776,-530
4777,-530
4778,-431
4779,-530
4780,-431
4781,-530
4782,-530
4783,-431
4784,-451
4785,-530
4786,-451
4787,-530
4788,-431
4789,-431
4790,-425
4791,-530
4792,-431
4793,-416
4794,-530
4795,-451
4796,-515
4797,-550
4798,-530
4799,-431
4800,-530
4801,-530
4802,-431
4803,-530
4804,-530
4805,-431
4806,-515
4807,-440
4808,-530
4809,-530
4810,-530
4811,-530
4812,-530
4813,-431
4814,-530
4815,-530
4816,-515
4817,-440
4818,-530
4819,-530
4820,-530
4821,-550
4822,-431
4823,-515
4824,-451
4825,-530
4826,-530
4827,-515
4828,-515
